YPLLRate,HealthPoorPct,LBWPct,ObeseAdultsPct,DrinkExcPct,HSGradRate,UnemployedPct,ViolsCrimeAnlAvg,WaterViol,DistressFreqPhysPct,HIVRate,FoodHealthLimAccPct,IncHousehldMedian,HomeownersPct
11506.38522,19.12023206,9.53307393,33.5,17.72123128,79.31034483,5.713945599,70.5,Yes,13.00915595,159.3,21.07012336,47031,70.98778659
6842.518591,19.55909836,8.527131783,34.8,22.7033504,100,4.098994586,48.5,Yes,12.07032175,103.4,5.665415254,42522,73.61614071
6943.377891,15.86252765,7.874540319,23.3,24.39182561,84.08459731,3.62552749,1961.5,Yes,11.77125301,260.3,7.75549402,63636,58.03684021
7201.594782,18.55038116,9.416445623,32.8,20.94059861,69.92481203,3.692441355,22,No,12.22869229,180.7,13.84500529,58942,73.90195523
7493.520584,12.06237751,7.642777156,28.6,19.03008588,88.15028902,2.518295996,144.5,Yes,10.39678516,81.5,4.301720518,64777,76.91095032
7677.787062,12.58488768,6.007509387,27.2,16.39139857,93.70460048,2.533146948,78,Yes,10.56663358,64.1,0.506143592,59413,79.38300902
7299.335189,12.8603032,5.933117584,30,21.02849443,89.44636678,2.510970258,113.5,Yes,10.52092997,60.5,3.278885694,60251,69.82090438
7968.86041,14.85892909,8.12390415,33.6,17.19677257,92.3566879,3.197316171,48,Yes,11.2551217,84.8,4.708515456,44259,70.91107872
5563.134641,11.73241985,6.82040258,23.6,19.5534821,94.55388181,2.080980803,140,Yes,10.52240802,74.7,4.82876821,65163,68.98020258
6809.109871,12.12360931,7.079435278,28,20.24376129,87.98167049,2.626680455,1087.5,Yes,9.968759274,146.2,5.509284275,78714,65.95414573
6400.25283,10.92609133,6.747274101,27.6,19.32617684,87.98151002,2.213656521,207.5,Yes,9.311381724,106.9,5.084897979,74351,71.56786474
5587.956942,9.280183544,6.623341457,26.6,19.79673486,93.02662037,2.751120677,346,Yes,8.649357367,71.9,5.532110892,93645,77.05310994
7361.708565,14.28095424,6.631142688,29.8,21.57213954,85.55452004,2.286213153,298,Yes,10.89458727,93.4,5.294985124,69919,66.29933262
6523.845435,13.01803767,7.827359181,33.4,19.57463481,83.97932817,2.118425576,66,Yes,10.36377499,72.4,4.213013684,60034,73.13979707
8917.842669,20.65069516,8.100372102,29.8,17.0044538,90.06428989,5.884726273,1025,Yes,12.7408298,539.1,8.453772752,60826,67.4209504
3826.730671,14.47195091,7.828658098,22.3,17.60257762,94.96457974,3.438128309,788.5,Yes,9.27295796,219.5,0.94536308,100181,64.41438112
6639.44317,14.399465,8.305155702,29.3,18.80429063,93.31411065,3.767064565,732.5,Yes,9.908485064,224.6,5.646867303,84470,75.74503311
8529.154346,18.53840478,9.104032997,31.4,18.1276614,87.57763975,4.636219968,2374,No,11.69771471,384.7,4.625399937,67135,66.70299961
8785.303543,17.64806047,7.074380165,28.7,18.13074303,87.6753507,8.387026319,223.5,No,11.59430207,225.2,8.7852764,62175,77.5862069
10214.98246,22.57736756,9.598781107,35.9,17.0802449,81.21309716,6.472335858,806.5,Yes,13.39165413,499.6,9.859119176,51790,64.42064496
7289.251061,18.70506552,9.570711251,29.1,16.21195077,86.96308335,5.173928079,4813.5,Yes,11.72597253,1393.4,0.706098557,62875,44.20251892
7474.99169,16.13240685,8.426529223,31,20.87454257,93.30357143,4.236453202,336,Yes,10.23603215,148.4,8.748502333,81315,80.16770727
5083.999232,20.49057074,8.619442435,23.9,19.24890164,85.27586207,3.873179379,2301.5,No,12.06743783,868.3,0.120579848,73337,31.46941029
4441.036167,10.51607611,6.219947262,20.4,21.69913279,96.42657733,3.251348778,53,Yes,8.512222111,162.6,2.103829614,112335,83.27681221
6163.162493,14.95828889,8.649333744,25.8,18.99334946,89.65517241,3.672885686,1392,Yes,10.15301807,441.7,3.652384174,79979,63.85776874
4976.69807,14.47957386,8.114068674,25.9,16.19702264,90.43294615,3.629672707,1246,Yes,9.469772976,280.8,3.73337276,87666,63.33232456
5608.342278,13.6345305,7.546127234,25.2,20.79818719,93.94876872,3.673716985,939,Yes,10.43786249,320.2,4.582653668,99223,73.68155503
4031.72747,12.82646835,6.495276444,21.3,18.68185311,94.75332811,3.276096512,317.5,Yes,8.458503871,196.6,3.528312877,112396,74.4073943
6848.732537,14.81262318,6.089000896,28.1,18.50652464,90.88,4.313202558,582.5,Yes,11.25385918,135,9.012633017,68483,79.98357527
5822.787529,24.00583986,8.459801831,27.3,17.80378544,89.5947974,5.102296765,1943.5,Yes,12.36159789,563.9,1.734187073,71959,52.95289302
9424.630642,19.15770089,7.677664975,36.5,18.07861601,87.30904818,5.44886265,171,Yes,13.06250454,272.6,3.274300163,64524,70.49104902
4492.022429,12.16998825,7.787835061,22.2,15.96909414,94.28896473,3.435838916,214,No,8.330990998,210.8,2.692823213,119731,75.63326838
6386.895665,13.00397837,5.955451348,27.8,21.58963966,94.81481482,3.956725469,78,Yes,9.463286861,120.5,5.528343957,92284,82.47034351
5178.739554,19.40523254,7.793926156,24.9,18.00537845,88.39298652,4.308299381,1976,No,10.63060201,546.5,1.042137368,80737,58.88711922
6821.012589,14.50176525,7.704701919,29.6,19.42687899,93.38549075,3.826696538,75.5,No,10.31903261,111.8,5.661514908,77571,71.8814994
8173.610325,18.2156842,9.394910323,23.4,16.33848515,67.75773369,4.50847046,6385,Yes,12.68356467,242.9,6.577030228,51372,62.82725469
9997.169675,23.16522945,7.986609278,34,15.72069198,66.75384099,4.860522534,408,No,14.75310073,88.8,13.19091114,43527,69.02757996
10721.33334,27.81915578,9.558525719,30.9,16.81689905,68.15613416,6.284306038,148,Yes,17.64215145,418.3,22.05752659,38097,69.79527911
11430.90207,23.55919616,14.42193087,28.1,14.489784,80.88452915,4.945255475,33,Yes,14.73400824,84.7,28.89879535,41592,68.93272279
9095.79629,22.05243432,8.258064516,30.1,18.45229992,77.92967213,4.059364742,206.5,Yes,13.83039618,69.8,15.33599875,47202,57.42911153
6811.986707,25.12196246,7.995365006,28.4,16.23919878,82.57501753,5.652636692,605,Yes,15.35103624,212.4,19.48999158,38409,61.80909713
10317.05077,19.44133274,7.956661588,34.5,18.86830865,75.4281433,3.330571137,323,Yes,12.42352008,51.8,13.0438633,58320,70.80981941
9374.863628,22.2105906,8.73846921,33.1,17.87011271,85.56733027,4.12077796,309.5,Yes,13.09308204,103.3,4.489856475,51656,67.70823913
11848.96252,17.98039275,9.682539683,23.2,14.45777989,82.4533419,4.550678005,71.5,Yes,12.3263721,155,17.66412198,45095,76.99296225
9737.493534,26.68347898,7.737440411,32.5,14.04344749,68.08442677,11.90264173,171,No,17.39234606,81.6,16.65645085,30570,60.49861496
16329.86698,26.47581838,8.291245791,38.8,15.19967162,66.30063565,7.135657287,536,Yes,19.19318173,191.7,41.30636648,33976,71.08154718
8769.329587,22.30564828,7.980505635,31.2,18.6797105,75.48468565,4.89004512,229,Yes,13.28948763,104,15.28397821,42701,65.32427002
12316.82796,22.5579722,7.488299532,30.1,13.35919747,70.38919598,4.840724547,41,No,14.51866992,70.3,7.386975199,33085,63.59477124
15166.97244,26.14444352,11.85815603,28.3,13.75073395,72.7802521,5.206958608,238,Yes,15.84957858,172.7,22.64934967,41511,77.01242136
8466.76006,21.85443963,7.077393075,28.7,18.48963771,80.99958635,4.342857143,57,No,14.94039725,44.6,13.73231035,41700,61.03246103
11749.51413,21.95378047,7.815996685,33.2,15.64570852,66.65021024,5.765460533,898.5,Yes,16.16896307,103.3,17.55230258,46578,71.83660222
10234.66022,28.65926541,10.78382426,29.1,13.18883244,73.31152074,5.942042234,134,Yes,16.55528098,177.1,27.73477796,35292,71.20970599
7312.296588,16.06402641,9.206444511,24.8,18.64154936,77.31327643,4.97733356,340.5,Yes,11.85179444,130,13.20608414,57036,78.32340087
7127.680613,16.88914766,10.66308244,14.4,16.12297173,68.17083333,4.143347663,483.5,Yes,12.26889692,338.8,11.04385088,60187,70.30917188
13859.30833,20.0834154,8.606557377,26.7,13.63917215,85.3,7.053941909,59,No,13.87158795,81.2,21.0522108,31741,75.91593826
10862.12892,23.59528883,8.903133903,33.5,15.4695709,68.92746858,5.313710302,89,No,15.21428713,120.3,21.85946844,33989,73.64835165
9716.821058,21.7175936,11.03448276,19.2,16.55057519,72.96434426,6.506506507,137,Yes,14.85991085,157.5,20.66812339,38405,75.51744042
10623.18841,23.40951381,9.200743494,25.3,14.92303995,78.96055209,7.620917366,61,Yes,14.8292674,342.3,19.18091844,39123,83.31567797
9286.258163,22.52130878,9.11759627,31.6,14.40631386,73.92310958,5.45743203,693.5,Yes,14.36298092,122.3,24.02279327,46365,80.68318236
5821.072418,14.20867141,8.118478312,27.3,20.01596127,84.40610484,3.679289829,1073.5,Yes,9.953248875,411.3,4.779734781,64536,56.54640975
7283.136814,14.41629236,6.957831325,35.9,20.05265674,87.84860558,5.631776373,91.5,Yes,11.11624428,79.2,2.991699266,46262,75.14576045
6695.768725,26.79894691,9.452207748,29,15.95019599,67.51186441,5.664472555,8486,No,15.13395871,2235.7,0.000919861,38566,19.60726635
7415.065526,15.92998494,7.697228145,28,22.15568803,82.94784581,4.864526196,615.5,No,11.48299593,247,3.24067157,50928,65.30651195
7254.951597,16.37069987,8.01664857,37.6,18.98524433,85.01440922,5.349794239,152.5,Yes,11.70896265,134.5,2.583936501,48017,71.44720517
6465.744563,14.1583723,6.466906884,34.1,20.75465149,83.07086614,4.47794404,189.5,No,10.4249486,270.5,1.686175458,52945,71.00252792
7995.663611,18.0179014,7.488940383,33.4,19.16074968,83.49769888,5.029731057,355.5,Yes,12.18391867,213.5,6.750472987,45689,70.00304345
7969.138468,14.74862208,7.223476298,36,20.91502384,75.77433628,4.661747661,168.5,No,10.80444325,267.6,5.798437108,52565,67.92831583
7863.007056,14.73507666,6.400453129,38.8,19.5030077,85.2739726,4.670770878,89.5,No,10.86764489,130.7,1.615290855,50312,74.55374466
6220.705551,14.76726582,7.419173986,35.3,21.03187999,87.0669746,4.383990337,127.5,No,10.9188538,281.9,9.928594315,55517,67.73053034
6838.871666,13.71713669,6.329113924,24,20.0586512,82.84734134,3.318907911,88.5,No,10.06822137,377.1,5.054303413,64916,72.10315731
7018.304369,13.40637237,7.680491552,35.2,22.21138425,87.86127168,5.081345139,43,Yes,10.41991266,159.3,3.41678299,51751,66.21430591
6851.237213,15.39314506,6.911034746,29.9,19.07049524,87.39130435,4.82228227,87,No,11.07974783,139.9,0.789257985,47382,74.26169207
5753.325522,14.69691904,7.457793804,26.9,21.12273639,85.693302,3.685717065,598.5,Yes,10.02534188,366.5,5.602208262,79604,68.75739425
7178.060333,15.94717447,8.588384056,30.1,22.02364454,84.03727337,4.4140662,3930.5,Yes,11.02390263,289.6,5.574711041,56375,64.7776056
5261.689371,11.42002492,7.518115942,28.8,19.8437332,91.09589041,4.883475817,64,Yes,9.595390613,222.5,2.093438421,54376,75.61102107
5946.157288,15.64206813,7.469244288,33.9,20.48068723,86.06271777,5.161093297,93.5,No,11.42068752,562,9.054365793,48722,72.44865884
6695.459949,15.74909683,7.121253781,34,18.27908773,78.06041336,5.096822136,110,No,11.46925186,149.6,3.495187159,51388,71.46486029
7910.03102,13.69986732,6.233260287,36.6,20.80540572,91.3561848,4.17841321,129.5,No,10.2773629,148.6,1.222536064,58925,72.6362907
7900.349583,14.27853418,7.383966245,27.9,20.17903462,87.03296703,4.50928382,105.5,Yes,10.30059259,502.7,6.025420079,54514,74.08424373
6536.903296,16.03126072,7.188644689,32,19.24451426,85.03401361,4.908896034,126,Yes,11.71349524,123.9,6.570099627,53168,72.49318635
6534.430579,16.41100287,6.640733537,34.3,21.56847988,85.74898785,5.616343335,249.5,Yes,11.66224821,283.6,6.353678415,52798,55.7191393
5111.129221,18.13073202,7.777556225,22.6,18.35723566,74.46514201,4.227045665,15394.5,No,11.16858119,1209.6,0.005267366,60862,30.00769833
6932.577215,14.04334477,7.220530666,38.5,20.36281491,91.66666667,5.540806714,35.5,Yes,10.6884579,40.4,6.301044673,52660,79.19351689
6184.848685,15.44869628,6.204583566,35.5,20.90066709,89.28024502,4.324131443,79,Yes,10.65933214,238.4,5.24293723,61027,73.42410696
5429.533521,13.12679604,6.756756757,30.3,20.92144419,85.69620253,4.793135152,108.5,Yes,9.913283835,77.6,1.311284718,59114,76.71174979
6446.601707,13.77738944,8.489719823,29.4,19.74530642,82.99207007,4.260344267,2443,No,11.08030861,364.6,5.78337663,60240,63.7505153
7649.039248,17.2821441,7.291916527,35.1,18.7810306,76.02627258,5.147976466,70.5,Yes,12.12845892,179.5,7.889015514,43799,68.0142385
4292.18355,12.05441176,7.887358038,23.6,18.43990369,90.76960251,3.535511213,1949,No,8.61270663,252.6,0.4682879,115301,80.64810097
3925.167713,15.6102798,8.287009659,14.6,24.81285204,74.53649523,3.672066509,9634,No,10.86985876,1879.4,0,84610,24.13151782
7692.461749,14.24343464,8.463028522,33.5,22.76743964,84.82106129,5.242187658,837.5,No,10.60502359,116.5,4.237824535,55013,71.2745576
7265.045621,15.5782081,7.762454264,33.1,19.78602187,83.72439479,4.421551377,657.5,No,11.28631727,312.8,4.194093746,54096,66.98513565
6621.724381,14.31436486,7.824568107,29.5,21.00958816,84.08403062,3.997807683,1484.5,Yes,10.20682998,289.6,3.752629213,59786,64.83428867
6165.96405,13.29013551,6.565443554,33,20.24079858,89.87341772,3.938421368,164.5,Yes,9.867329117,111.8,5.293053123,62930,73.70049226
5849.39941,14.87956046,6.899422895,30.4,18.95276048,86.97048785,3.926119808,921,Yes,10.27345189,314.6,4.952335358,75048,68.0460024
7556.242487,15.71564985,7.170749024,38.1,19.26583316,89.31623932,4.938692098,71.5,No,11.53570205,677.7,5.556703653,52658,75.58929774
7397.392319,15.36428631,7.101857063,34.1,21.13399957,84.04791929,5.474784189,254,Yes,11.10959854,83.9,3.525162562,53745,72.78415016
6268.558496,14.80165797,6.71747107,29.6,20.54728598,86.3713799,4.348597799,90,No,10.62926643,100.8,9.116619303,54321,72.90711496
4830.558921,11.98060452,7.510431154,23.2,21.92112061,92.97685555,3.691886072,47,No,8.940734474,152.8,5.564129084,100887,82.41168537
4306.408091,18.51035865,8.21459671,23.3,16.1548809,77.85483125,3.593624298,13850,No,10.57888267,788.7,0.032044414,68432,44.62574785
6570.386242,15.01720205,7.760186867,30.3,19.8552187,86.49144254,3.891442759,487.5,Yes,10.23021633,228,4.281371528,71084,63.05159302
5567.413603,15.4213659,7.956422141,27.5,18.75808974,79.68982367,4.130159867,2824,No,10.74056201,514.6,0.172070782,79719,69.71869132
4356.616365,17.25121554,6.013750301,23.2,17.39716039,84.54433498,3.733610903,394.5,No,10.72566249,259.9,3.337587,88960,68.67756612
4949.642497,11.11918661,6.402519024,25.9,21.27495473,90.9190372,3.519019684,231.5,Yes,8.762386428,118.5,3.984430167,83210,71.77872939
6796.93333,14.69471284,8.465567107,29.6,20.12753096,77.83446712,4.014258941,664,Yes,10.2043373,324.3,5.725223104,63297,66.52594052
6061.344506,14.79511209,6.613906162,36,19.59190018,82.89085546,4.819277108,28,No,10.54336909,119.6,6.935796984,57757,74.96615973
8160.308838,14.64891812,6.18066561,38.2,20.21322555,82.62108262,3.866476037,70.5,No,10.67043221,304.9,5.977375219,54184,73.97574323
6605.491996,17.59774901,6.778558418,32.9,22.22040382,84.76374156,5.625646329,155.5,No,12.10096717,278.6,6.787516702,49356,72.43514363
6916.919547,15.95104426,6.78057312,33.7,19.60528382,86.48867314,4.918721973,173.5,Yes,11.06623676,109.8,2.963296553,54862,71.77413334
5813.785888,13.07113322,7.74085097,24.6,18.67142684,89.56060159,3.850940621,1856.5,No,9.212169862,241.2,3.904545105,100075,80.1049631
8084.84768,17.14286287,8.144873321,32.5,18.4810431,78.43665768,4.094917518,196.5,No,11.1765258,521.9,4.669430783,51985,67.66583005
5846.298959,13.69014989,7.113938693,34.9,20.99949103,86.92810458,4.38696645,57,No,10.15173587,77,2.742335203,60309,76.96183587
5338.400253,13.56594945,6.81028492,22.7,20.70193221,82.73542601,3.649824393,128,Yes,10.70828982,163.6,5.361596554,57383,55.30437878
6534.090861,15.93383775,6.928190244,28.4,18.4856214,86.21064061,3.891243575,312.5,Yes,10.77863509,382.6,8.120579006,63073,68.75997642
6571.331073,12.7212378,7.194968554,30.5,20.49643044,88.44621514,4.645368823,89.5,No,9.838036463,129.9,3.869492751,56694,70.94327297
6949.619936,14.25873621,7.396449704,33.6,19.56244122,79.56521739,4.136486295,88,Yes,11.03936733,353.5,4.286442893,55913,72.9184889
7146.866044,15.4466836,7.10816777,36.3,20.67959539,87.19931272,4.154796363,163,Yes,10.54313065,150.5,3.488926889,61118,75.94510191
4257.651377,14.80118878,7.953597176,20.7,18.01137091,89.55477918,3.888026168,2148.5,Yes,9.526701848,441.3,1.379185291,94521,61.29265372
6456.009504,13.95407208,6.375579598,37.9,21.27193794,93.80530974,4.631625491,45.5,Yes,10.24987969,379.1,6.066659004,57709,76.32627253
7491.401774,14.67449208,4.530892449,29.5,19.71767519,78.5046729,3.793600951,19,Yes,10.91306233,47.5,0.500010635,51089,79.21142984
5894.882123,15.35144379,9.391582754,28,19.23224858,85.1,3.708844432,6038.5,No,11.3045594,635.6,5.44594115,64509,56.47410704
4691.232485,13.39175989,7.873677548,25.1,19.89317038,89.1,3.350623046,678,Yes,10.0260105,370.9,4.909421289,80169,63.90762565
7127.598925,11.99971658,5.905511811,36,21.55441631,88.13186813,2.689903391,20,No,8.337312063,64.3,6.387813182,54984,68.82989184
5675.955651,12.02678986,6.460955776,30.7,20.29503852,87.85523385,2.633449067,230,Yes,8.712254908,71.7,4.463453964,72277,68.46183061
5496.773524,13.46947229,6.556351643,31.2,25.32405523,85.92064476,2.293350769,524,Yes,8.892595631,95.1,2.679361459,63885,52.83606226
6589.346727,14.85710395,6.916180447,30.9,25.27887272,85.64450867,2.265713608,170,No,9.422635105,58.9,8.791677983,54311,48.56859176
7968.791786,13.92952372,6.66218035,29.1,25.37108772,82.03947368,1.673733542,45.5,No,8.984565592,82.4,12.44279213,76224,55.65529623
7112.337546,13.55992145,6.577722619,33.9,24.6320907,82.42975207,3.265508071,66.5,No,8.313433054,39.6,7.263157581,68043,70.4787234
6816.526439,12.65901688,5.567765568,35.8,24.91913304,80.37572254,2.634593356,21,No,8.501023423,36.3,8.188043974,61174,71.53846154
6027.27865,12.05672537,6.775832863,33.5,25.0585121,86.83223684,2.437538087,47,No,8.072324317,40.2,3.515768932,71888,62.24691358
6645.638417,12.9996087,7.334963325,32.2,22.01024069,86.48550725,2.505694761,59.5,No,8.588600449,39.1,7.507895802,57002,64.26283821
5575.415436,13.68335381,6.063522618,33.3,21.79753591,88.43247588,2.873832506,181,No,8.5206673,48.7,11.54602982,63938,60.10738645
6798.277359,14.71321686,5.252659575,36.9,26.31099098,81.49271137,1.957340025,129.5,No,8.812839586,55.6,3.887428431,79354,53.31142753
12222.90952,22.30002771,9.045014724,32.2,16.06092442,92.22222222,7.068472952,24,No,15.07796535,77.9,4.04875226,42154,69.20166128
9037.493433,16.50271233,9.352761776,34,16.74280209,84.93150685,4.486469543,406.5,No,12.46207329,197.6,4.6435345,50301,66.48740657
7482.719276,16.79256108,5.958132045,33.3,19.02672711,94.05940594,4.580064605,54,No,12.28594575,37.9,1.364048832,54362,72.08767552
10012.61173,16.77389378,8.155567118,37.6,16.9834254,87.98521257,5.265893733,82,Yes,12.82355379,118.4,10.41362259,46950,70.06799108
7014.149795,20.61843386,8.546089761,33.4,20.13403313,91.82156134,5.767636351,71.5,Yes,14.68827799,77.3,14.33284232,40416,56.13616269
6454.297929,14.56699582,7.317073171,38.3,18.5046004,96.97508897,3.300733496,22.5,No,11.02177358,55.3,1.901036072,63754,76.4994926
8288.949203,18.02242224,8.33869239,35,18.11009243,89.4890511,5.472734406,81,No,11.7462775,107.9,4.615385824,48989,76.41603053
10747.53959,17.2854731,7.388167388,34,18.52871274,93.59861592,5.359893213,29,No,12.68113547,82,3.701771392,55334,73.89583572
9428.605198,16.47248356,7.989584326,32.3,20.43965084,90.45238095,4.131191349,972.5,No,11.5771062,122.9,6.87645287,61053,68.34459508
8433.793146,15.83506196,6.730769231,31.7,19.25780238,91.23809524,3.840704382,40.5,No,11.57437816,79.7,0.580466061,57701,72.61489907
12178.56724,19.29054586,8.817943384,33.7,17.77561852,87.56188119,4.558232613,484.5,No,13.53786078,118.7,10.80609804,50089,64.98315272
8228.270943,15.0663542,7.300446207,37,19.37880076,93.66298608,4.095278685,224,Yes,11.17662647,79.1,9.079580787,65280,74.26827846
10004.56179,16.664872,7.574031891,32.8,18.31805925,88.3248731,5.255040841,32.5,No,12.1242925,94.4,9.140399069,53947,65.50397068
8980.104243,17.4826152,7.534983854,36,17.79837322,93.38446788,5.173402425,46,No,12.55359747,95.8,7.660089852,44938,72.88670139
8558.558819,19.15616945,7.096774194,37.4,18.34482365,93.38422392,6.156197888,39,No,12.98029444,62.3,7.330931654,46420,73.31443192
9661.41958,16.88451682,7.831325301,31.7,17.01796681,94.21487603,5.193671577,56.5,No,12.57128953,64.6,9.936751381,44715,69.99155168
9085.255223,18.48035718,10.69348965,30.4,20.07449593,86.37792525,5.235080429,6939.5,No,12.97722847,424.2,4.292037559,50006,58.44900294
8954.489145,16.36454092,5.717566016,35.7,17.59290218,96.65653495,3.91647943,56,No,12.13764404,79,2.389168012,53853,72.46376812
7695.833149,15.86733428,6.358189081,32.2,17.39955579,96.57947686,4.419066534,45.5,Yes,11.40244887,84.4,4.304494821,56740,77.0590942
4124.502892,12.57063166,6.148585222,27,19.17093643,96.27709708,3.364710037,163.5,No,9.614962889,86.5,3.109161785,103536,81.28304855
9571.472344,17.23007975,7.858298867,33.2,18.76723633,94.01611047,5.604258813,82,Yes,12.17602856,110.6,9.089934925,53135,69.01376953
6862.099337,14.75983923,7.925109002,31.9,19.46261733,94.40376569,4.046205389,234,No,10.866349,127.4,5.489841866,67654,72.66269642
10998.99989,17.29688646,7.74618871,35.8,17.71395777,91.39465875,4.133816322,62,No,12.85629509,75.6,1.387058609,47733,63.16462168
8233.472012,16.55230393,9.112941948,29.9,21.28727569,88.57430055,3.808349152,5136,No,11.89237488,443.9,7.421922009,60383,53.4008187
7844.509029,15.03420619,6.801736614,31,21.1411225,93.0420712,4.413352528,40.5,No,11.26724207,53.9,5.075371082,62800,77.18112633
12658.89712,20.67818006,9.391634981,38.2,16.39027369,85.54572271,6.122954884,41,No,13.76553704,63.8,5.292952304,43785,73.53798662
5483.565033,13.18581738,6.418187442,24.8,19.44747891,96.13686534,4.332855093,34,Yes,10.24316805,43,3.251949528,84093,86.09890889
6598.268678,16.43251907,7.471493501,29.6,19.06662459,92.41420831,4.049381514,198,No,11.77926676,115.7,8.447309249,68380,66.37617344
9116.452372,18.29801466,9.488447762,29.1,19.76153082,86.726254,4.110336863,3578.5,No,12.66057524,412.8,8.64140983,57300,57.7784249
7816.291425,14.44343736,7.769110764,33,18.38023833,93.37979094,3.412556271,112.5,Yes,11.75669177,64.6,5.961793168,61579,69.22570327
8639.971217,17.07773901,8.10403317,36.8,18.72049877,94.13489736,4.363662334,30.5,No,12.68834734,72.4,3.833670102,49580,70.94388865
7224.401098,14.75739464,6.481058877,33,19.24508235,94.69496021,4.935201929,28.5,Yes,11.06352679,39.5,4.299691149,57705,77.4423859
9885.70282,19.48092759,7.956932773,31.6,16.46457025,91.83303085,5.546425637,39.5,No,13.78876008,53.2,2.445803478,49161,69.22984501
9324.358157,16.33290821,6.614246069,40.7,17.15583964,95.11400652,5.056436852,31,No,12.44031397,99.8,7.861936513,50568,75.50359712
12111.31176,22.81950951,8.890397014,39.4,17.03470689,94.25,6.560854876,47.5,Yes,14.66794403,85.1,2.488882436,44726,70.15203227
10213.45081,20.56690365,8.559724019,34.1,17.00652161,92.74924471,6.33669838,53.5,Yes,13.51476002,81.3,9.790046449,42821,69.14811972
7654.219728,15.43404865,7.046592222,30.8,20.16644285,93.17073171,4.342802118,69,No,11.36407049,49,5.066047798,56885,71.68380463
7608.864036,15.15515571,7.369295667,25.3,18.73284588,91.56135345,4.691123845,360.5,No,11.03868432,83.8,7.56761394,65883,74.38633049
11962.7946,23.96244541,8.649339582,39.9,15.65809399,95.44787078,5.635289152,97.5,No,14.42977196,93.6,5.418755878,43031,71.56754461
6839.814248,16.07862161,7.815689706,32.1,19.97489851,92.02423019,3.952999854,143.5,No,12.09572841,120.6,5.932086093,66145,72.81148463
8549.29783,17.49819833,7.390059849,40.5,18.51907204,96.49446495,3.723450368,45,No,12.03549239,55.7,2.990503749,61699,72.93341911
8280.284003,16.42928179,8.050737769,36.6,18.96029836,89.58076449,5.394833561,379.5,No,11.75257897,159.8,7.875837921,59265,71.60855307
9839.180134,19.12857208,9.577371388,34.8,19.92615284,84.3219159,5.25591003,3403.5,Yes,13.25156392,249,5.477293256,47865,59.97375255
8524.536833,15.74632054,7.676902537,37.4,19.38618676,95.34368071,3.779634668,31.5,Yes,11.13964775,210.8,9.247611709,61645,71.26657825
9130.183993,17.84928051,10.47523229,31.3,15.05005954,90.19264448,5.939847443,632.5,Yes,12.63175936,241.8,10.8205455,48010,68.68702321
9999.332958,17.22180712,9.014514897,40.2,16.72717048,89.74763407,4.423313964,141,No,13.04975761,174.5,17.78690779,45419,67.91111472
5869.562212,11.99772646,6.71727065,29,19.84327309,94.51763706,4.260324369,100.5,No,9.912533887,55.6,4.172400359,76475,80.64620308
12074.87868,20.18184148,9.709887507,40.7,16.23298203,88.41698842,7.255520505,37,No,14.18292029,35.5,7.291485754,44286,79.07103231
6114.204331,15.17003454,5.543556516,34.7,21.73757128,96.03053435,2.758415505,28.5,No,10.54743935,30.1,0.882678204,62782,76.56482861
7602.037808,14.89745264,6.28405376,37.1,18.23117923,94.99582986,3.913754535,107,Yes,11.29677234,69.8,3.386238879,59922,69.93013802
7705.668249,18.727972,7.297019527,37,16.3017749,92.10526316,7.79647901,9,No,12.95269735,41.5,1.917611768,46314,75.64339781
11185.4957,18.99586672,9.379630226,33.3,17.09564299,87.87332131,4.527016517,2081,No,13.2737722,303.6,9.569088843,51071,60.98957542
8757.342321,20.47471463,8.069458631,32.1,16.24091404,86.53846154,6.036548832,34,No,14.15894019,95.2,2.944159312,40557,77.89165447
7523.855611,15.99236794,7.161410019,39.2,17.98438066,93.40101523,4.541651727,19,No,11.67867741,58.1,0.16170734,60452,81.99209486
9133.59249,18.91889615,8.236610264,36.6,17.95829354,93.52657005,5.312476193,155.5,Yes,13.15725745,90.3,10.2438491,49586,67.68013085
7423.159102,15.79766822,6.20475698,38.9,16.12825531,96.2406015,6.704617331,0,No,11.53609192,215.7,13.3058131,48792,83.99436279
8655.893899,14.40064305,6.876061121,33.9,16.59651234,96.03524229,6.304202802,38.5,Yes,11.42957371,31.2,6.912778601,58345,78.67842406
7555.130201,15.44419455,7.142857143,37,18.76463284,96.96969697,4.11116215,14,No,11.36122972,63.6,5.539557885,53876,76.8983269
8445.978413,18.36067665,7.325157441,35.9,18.14446682,91.1627907,5.56675063,40,Yes,13.21073918,113.5,2.349614807,51534,74.26736547
8195.976937,16.94431856,7.764265669,33.9,20.4947586,92.82814614,4.275163697,72,No,11.7104658,325.3,2.008773109,58742,75.17741281
13084.89597,20.58814076,9.136212625,37,17.12483127,89.10081744,6.545252843,23,No,14.07119895,97.7,7.001135922,45163,67.26113473
7375.612596,15.81188949,7.962552849,28.3,19.87478846,92.38210399,4.580285011,177.5,No,11.46840782,67.4,7.830029455,63689,69.71109641
9856.570998,16.38988529,8.241758242,28.7,18.31969566,93.359375,4.082694673,23.5,No,11.84006855,54.9,0.231535661,53904,77.33374767
5717.616294,13.59532175,6.413994169,37.6,19.90642759,97.49478079,3.36825141,23,Yes,10.56041791,36,3.845195215,64304,80.71925053
